date,code,ticker,name,sector,bucket,entry_close
2026-09-03,6946,6946.T,日本アビオニクス,電気機器,ma25_touch,5720.0
2026-09-03,6946,6946.T,日本アビオニクス,電気機器,ma200_touch,5720.0
2026-09-03,6946,6946.T,日本アビオニクス,電気機器,ma240_touch,5720.0
2026-09-03,6960,6960.T,フクダ電子,電気機器,ma25_touch,11990.0
2026-09-03,6962,6962.T,大真空,電気機器,ma25_touch,759.0
2026-09-03,6963,6963.T,ローム,電気機器,ma25_touch,4740.0
2026-09-03,6994,6994.T,指月電機製作所,電気機器,ma25_touch,1137.0
2026-09-03,7003,7003.T,三井Ｅ＆Ｓ,機械,retest_52w,4252.0
2026-09-03,7011,7011.T,三菱重工業,機械,retest_52w,3785.0
2026-09-03,7033,7033.T,マネジメントソリューションズ,サービス業,ma25_touch,1575.0
2026-09-03,7094,7094.T,ＮｅｘＴｏｎｅ,サービス業,retest_52w,1827.0
2026-09-03,7198,7198.T,ＳＢＩアルヒ,その他金融業,retest_52w,835.0
2026-09-03,7236,7236.T,ティラド,輸送用機器,ma25_touch,1533.0
2026-09-03,7239,7239.T,タチエス,輸送用機器,ma25_touch,2361.0
2026-09-03,7267,7267.T,本田技研工業,輸送用機器,retest_52w,1723.5
2026-09-03,7267,7267.T,本田技研工業,輸送用機器,ma25_touch,1723.5
2026-09-03,7279,7279.T,ハイレックスコーポレーション,輸送用機器,retest_52w,2621.0
2026-09-03,7282,7282.T,豊田合成,輸送用機器,ma25_touch,5414.0
2026-09-03,7283,7283.T,愛三工業,輸送用機器,ma25_touch,2322.0
2026-09-03,7313,7313.T,テイ・エス　テック,輸送用機器,retest_52w,1857.5
2026-09-03,7350,7350.T,おきなわフィナンシャルグループ,銀行業,ma25_touch,7890.0
2026-09-03,7366,7366.T,ＬＩＴＡＬＩＣＯ,サービス業,ma25_touch,1802.0
2026-09-03,7421,7421.T,カッパ・クリエイト,小売業,retest_52w,1616.0
2026-09-03,7433,7433.T,伯東,卸売業,ma25_touch,5320.0
2026-09-03,7458,7458.T,第一興商,卸売業,ma25_touch,1883.0
2026-09-03,7476,7476.T,アズワン,卸売業,retest_52w,2482.5
2026-09-03,7504,7504.T,高速,卸売業,ma25_touch,4795.0
2026-09-03,7510,7510.T,たけびし,卸売業,ma25_touch,2804.0
2026-09-03,7513,7513.T,コジマ,小売業,ma25_touch,1420.0
2026-09-03,7516,7516.T,コーナン商事,小売業,ma25_touch,4450.0
2026-09-03,7537,7537.T,丸文,卸売業,ma25_touch,1807.0
2026-09-03,7613,7613.T,シークス,卸売業,ma25_touch,1617.0
2026-09-03,7616,7616.T,コロワイド,小売業,ma25_touch,2116.0
2026-09-03,7637,7637.T,白銅,卸売業,ma25_touch,3700.0
2026-09-03,7685,7685.T,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,卸売業,ma200_touch,3005.0
2026-09-03,7715,7715.T,長野計器,精密機器,ma25_touch,3880.0
2026-09-03,7716,7716.T,ナカニシ,精密機器,ma25_touch,3085.0
2026-09-03,7727,7727.T,オーバル,精密機器,ma25_touch,829.0
2026-09-03,7733,7733.T,オリンパス,精密機器,ma25_touch,2078.5
2026-09-03,7734,7734.T,理研計器,精密機器,retest_52w,3345.0
2026-09-03,7740,7740.T,タムロン,精密機器,ma25_touch,1369.0
2026-09-03,7760,7760.T,ＩＭＶ,精密機器,retest_52w,1973.0
2026-09-03,7777,7777.T,スリー・ディー・マトリックス,精密機器,ma25_touch,358.0
2026-09-03,7780,7780.T,メニコン,精密機器,ma25_touch,1948.0
2026-09-03,7806,7806.T,ＭＴＧ,その他製品,ma25_touch,8360.0
2026-09-03,7810,7810.T,クロスフォー,その他製品,retest_52w,166.0
2026-09-03,7839,7839.T,ＳＨＯＥＩ,その他製品,ma25_touch,2060.0
2026-09-03,7860,7860.T,エイベックス,情報・通信業,retest_52w,1290.0
2026-09-03,7864,7864.T,フジシールインターナショナル,その他製品,ma25_touch,3285.0
2026-09-03,7867,7867.T,タカラトミー,その他製品,ma25_touch,3678.0
2026-09-03,7868,7868.T,広済堂ホールディングス,その他製品,ma25_touch,556.0
2026-09-03,7914,7914.T,共同印刷,その他製品,ma25_touch,1728.0
2026-09-03,7932,7932.T,ニッピ,その他製品,retest_52w,11710.0
2026-09-03,7936,7936.T,アシックス,その他製品,retest_52w,4157.0
2026-09-03,7942,7942.T,ＪＳＰ,化学,ma25_touch,3095.0
2026-09-03,7943,7943.T,ニチハ,ガラス・土石製品,retest_52w,3070.0
2026-09-03,7956,7956.T,ピジョン,その他製品,ma25_touch,2092.5
2026-09-03,7972,7972.T,イトーキ,その他製品,retest_52w,2528.0
2026-09-03,7979,7979.T,松風,精密機器,ma25_touch,2300.0
2026-09-03,7984,7984.T,コクヨ,その他製品,retest_52w,928.7
2026-09-03,7989,7989.T,立川ブラインド工業,金属製品,ma25_touch,2642.0
2026-09-03,7994,7994.T,オカムラ,その他製品,retest_52w,2404.0
2026-09-03,8008,8008.T,ヨンドシーホールディングス,小売業,ma25_touch,2117.0
2026-09-03,8022,8022.T,美津濃,その他製品,ma25_touch,4125.0
2026-09-03,8032,8032.T,日本紙パルプ商事,卸売業,ma25_touch,1221.0
2026-09-03,8050,8050.T,セイコーグループ,精密機器,ma25_touch,10450.0
2026-09-03,8051,8051.T,山善,卸売業,ma25_touch,1938.0
2026-09-03,8060,8060.T,キヤノンマーケティングジャパン,卸売業,ma25_touch,3703.0
2026-09-03,8065,8065.T,佐藤商事,卸売業,ma25_touch,3645.0
2026-09-03,8079,8079.T,正栄食品工業,卸売業,ma25_touch,4500.0
2026-09-03,8081,8081.T,カナデン,卸売業,ma25_touch,2492.0
2026-09-03,8086,8086.T,ニプロ,精密機器,retest_52w,1512.5
2026-09-03,8088,8088.T,岩谷産業,卸売業,ma25_touch,2214.0
2026-09-03,8113,8113.T,ユニ・チャーム,化学,retest_52w,987.4
2026-09-03,8117,8117.T,中央自動車工業,卸売業,ma25_touch,2169.0
2026-09-03,8132,8132.T,シナネンホールディングス,卸売業,ma25_touch,7470.0
2026-09-03,8139,8139.T,ナガホリ,卸売業,ma25_touch,2254.0
2026-09-03,8142,8142.T,トーホー,卸売業,ma25_touch,1426.0
2026-09-03,8153,8153.T,モスフードサービス,卸売業,retest_52w,3905.0
2026-09-03,8154,8154.T,加賀電子,卸売業,ma25_touch,4860.0
2026-09-03,8157,8157.T,都築電気,情報・通信業,ma25_touch,4125.0
2026-09-03,8160,8160.T,木曽路,小売業,retest_52w,2471.0
2026-09-03,8163,8163.T,ＳＲＳホールディングス,小売業,ma25_touch,1553.0
2026-09-03,8173,8173.T,Ｊｏｓｈｉｎ,小売業,ma25_touch,4260.0
2026-09-03,8179,8179.T,ロイヤルホールディングス,小売業,retest_52w,1355.0
2026-09-03,8200,8200.T,リンガーハット,小売業,retest_52w,2328.0
2026-09-03,8214,8214.T,ＡＯＫＩホールディングス,小売業,retest_52w,1752.0
2026-09-03,8218,8218.T,コメリ,小売業,ma25_touch,3850.0
2026-09-03,8233,8233.T,高島屋,小売業,ma25_touch,2251.5
2026-09-03,8242,8242.T,エイチ・ツー・オー　リテイリング,小売業,ma25_touch,2916.5
2026-09-03,8244,8244.T,近鉄百貨店,小売業,retest_52w,1944.0
2026-09-03,8253,8253.T,クレディセゾン,その他金融業,ma25_touch,4626.0
2026-09-03,8278,8278.T,フジ,小売業,retest_52w,2056.0
2026-09-03,8278,8278.T,フジ,小売業,ma25_touch,2056.0
2026-09-03,8278,8278.T,フジ,小売業,ma200_touch,2056.0
2026-09-03,8278,8278.T,フジ,小売業,ma240_touch,2056.0
2026-09-03,8281,8281.T,ゼビオホールディングス,小売業,retest_52w,1139.0
2026-09-03,8281,8281.T,ゼビオホールディングス,小売業,ma25_touch,1139.0
2026-09-03,8282,8282.T,ケーズホールディングス,小売業,ma25_touch,1896.0
2026-09-03,8304,8304.T,あおぞら銀行,銀行業,ma25_touch,3402.0
2026-09-03,8337,8337.T,千葉興業銀行,銀行業,ma25_touch,2764.0
2026-09-03,8360,8360.T,山梨中央銀行,銀行業,ma25_touch,7280.0
2026-09-03,8424,8424.T,芙蓉総合リース,その他金融業,retest_52w,4500.0
2026-09-03,8511,8511.T,日本証券金融,その他金融業,ma25_touch,2477.0
2026-09-03,8572,8572.T,アコム,その他金融業,retest_52w,483.8
2026-09-03,8624,8624.T,いちよし証券,証券、商品先物取引業,ma25_touch,1659.0
2026-09-03,8704,8704.T,トレイダーズホールディングス,証券、商品先物取引業,ma25_touch,1341.0
2026-09-03,8706,8706.T,極東証券,証券、商品先物取引業,ma25_touch,1913.0
2026-09-03,8707,8707.T,岩井コスモホールディングス,証券、商品先物取引業,ma25_touch,4580.0
2026-09-03,8708,8708.T,アイザワ証券グループ,証券、商品先物取引業,ma25_touch,1782.0
2026-09-03,8803,8803.T,平和不動産,不動産業,retest_52w,2395.0
2026-09-03,8841,8841.T,テーオーシー,不動産業,ma25_touch,1005.0
2026-09-03,8877,8877.T,エスリード,不動産業,retest_52w,5230.0
2026-09-03,8919,8919.T,カチタス,不動産業,ma25_touch,3635.0
2026-09-03,8923,8923.T,トーセイ,不動産業,ma25_touch,1757.0
2026-09-03,8935,8935.T,ＦＪネクストホールディングス,不動産業,ma25_touch,2006.0
2026-09-03,9003,9003.T,相鉄ホールディングス,陸運業,retest_52w,2600.5
2026-09-03,9006,9006.T,京浜急行電鉄,陸運業,retest_52w,1562.5
2026-09-03,9007,9007.T,小田急電鉄,陸運業,retest_52w,1787.5
2026-09-03,9007,9007.T,小田急電鉄,陸運業,ma25_touch,1787.5
2026-09-03,9020,9020.T,東日本旅客鉄道,陸運業,retest_52w,3569.0
2026-09-03,9022,9022.T,東海旅客鉄道,陸運業,retest_52w,3941.0
2026-09-03,9039,9039.T,サカイ引越センター,陸運業,retest_52w,2989.0
2026-09-03,9045,9045.T,京阪ホールディングス,陸運業,retest_52w,3224.0
2026-09-03,9068,9068.T,丸全昭和運輸,陸運業,retest_52w,7240.0
2026-09-03,9075,9075.T,福山通運,陸運業,ma25_touch,6260.0
2026-09-03,9076,9076.T,セイノーホールディングス,陸運業,ma25_touch,2740.5
2026-09-03,9110,9110.T,ＮＳユナイテッド海運,海運業,ma25_touch,10490.0
2026-09-03,9130,9130.T,共栄タンカー,海運業,ma25_touch,1585.0
2026-09-03,9147,9147.T,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,陸運業,ma25_touch,5570.0
2026-09-03,9202,9202.T,ＡＮＡホールディングス,空運業,retest_52w,2979.0
2026-09-03,9270,9270.T,バリュエンスホールディングス,卸売業,ma25_touch,1981.0
2026-09-03,9278,9278.T,ブックオフグループホールディングス,小売業,ma25_touch,2895.0
2026-09-03,9303,9303.T,住友倉庫,倉庫・運輸関連業,ma25_touch,4230.0
2026-09-03,9310,9310.T,日本トランスシティ,倉庫・運輸関連業,ma25_touch,1406.0
2026-09-03,9336,9336.T,大栄環境,サービス業,ma25_touch,3745.0
2026-09-03,9336,9336.T,大栄環境,サービス業,ma200_touch,3745.0
2026-09-03,9336,9336.T,大栄環境,サービス業,ma240_touch,3745.0
2026-09-03,9347,9347.T,日本管財ホールディングス,サービス業,retest_52w,2867.0
2026-09-03,9347,9347.T,日本管財ホールディングス,サービス業,ma25_touch,2867.0
2026-09-03,9347,9347.T,日本管財ホールディングス,サービス業,ma200_touch,2867.0
2026-09-03,9347,9347.T,日本管財ホールディングス,サービス業,ma240_touch,2867.0
2026-09-03,9409,9409.T,テレビ朝日ホールディングス,情報・通信業,retest_52w,3130.0
2026-09-03,9436,9436.T,沖縄セルラー電話,情報・通信業,ma25_touch,4130.0
2026-09-03,9449,9449.T,ＧＭＯインターネットグループ,情報・通信業,retest_52w,4006.0
2026-09-03,9449,9449.T,ＧＭＯインターネットグループ,情報・通信業,ma25_touch,4006.0
2026-09-03,9468,9468.T,ＫＡＤＯＫＡＷＡ,情報・通信業,ma25_touch,3684.0
2026-09-03,9519,9519.T,レノバ,電気・ガス業,retest_52w,872.0
2026-09-03,9551,9551.T,メタウォーター,電気・ガス業,retest_52w,3060.0
2026-09-03,9627,9627.T,アインホールディングス,小売業,retest_52w,6117.0
2026-09-03,9678,9678.T,カナモト,サービス業,ma25_touch,5560.0
2026-09-03,9692,9692.T,シーイーシー,情報・通信業,ma25_touch,2422.0
2026-09-03,9706,9706.T,日本空港ビルデング,不動産業,ma25_touch,5682.0
2026-09-03,9715,9715.T,トランス・コスモス,サービス業,retest_52w,3685.0
2026-09-03,9744,9744.T,メイテックグループホールディングス,サービス業,retest_52w,3366.0
2026-09-03,9828,9828.T,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,小売業,retest_52w,3340.0
2026-09-03,9830,9830.T,トラスコ中山,卸売業,retest_52w,2412.0
2026-09-03,9832,9832.T,オートバックスセブン,卸売業,retest_52w,1568.0
2026-09-03,9842,9842.T,アークランズ,小売業,retest_52w,1863.0
2026-09-03,9861,9861.T,吉野家ホールディングス,小売業,ma25_touch,3834.0
2026-09-03,9889,9889.T,ＪＢＣＣホールディングス,情報・通信業,ma25_touch,1666.0
2026-09-03,9900,9900.T,サガミホールディングス,小売業,ma25_touch,1120.0
2026-09-03,9997,9997.T,ベルーナ,小売業,retest_52w,1052.0
2026-09-04,1417,1417.T,ミライト・ワン,建設業,ma25_touch,3568.0
2026-09-04,1417,1417.T,ミライト・ワン,建設業,ma240_touch,3568.0
2026-09-04,1518,1518.T,三井松島ホールディングス,その他製品,ma25_touch,2296.0
2026-09-04,1605,1605.T,ＩＮＰＥＸ,鉱業,ma25_touch,3862.0
2026-09-04,1662,1662.T,石油資源開発,鉱業,ma200_touch,1904.0
2026-09-04,1721,1721.T,コムシスホールディングス,建設業,ma25_touch,5383.0
2026-09-04,1822,1822.T,大豊建設,建設業,retest_52w,824.0
2026-09-04,1860,1860.T,戸田建設,建設業,ma25_touch,1520.5
2026-09-04,1870,1870.T,矢作建設工業,建設業,retest_52w,2144.0
2026-09-04,1878,1878.T,大東建託,不動産業,retest_52w,3290.0
2026-09-04,1879,1879.T,新日本建設,建設業,ma25_touch,2300.0
2026-09-04,1882,1882.T,東亜道路工業,建設業,retest_52w,1603.0
2026-09-04,1928,1928.T,積水ハウス,建設業,retest_52w,3376.0
2026-09-04,1934,1934.T,ユアテック,建設業,retest_52w,2577.0
2026-09-04,1945,1945.T,東京エネシス,建設業,ma25_touch,2063.0
2026-09-04,1961,1961.T,三機工業,建設業,ma25_touch,2382.0
2026-09-04,1961,1961.T,三機工業,建設業,ma200_touch,2382.0
2026-09-04,1963,1963.T,日揮ホールディングス,建設業,ma25_touch,2333.0
2026-09-04,1963,1963.T,日揮ホールディングス,建設業,ma200_touch,2333.0
2026-09-04,1964,1964.T,中外炉工業,建設業,retest_52w,3940.0
2026-09-04,1968,1968.T,太平電業,建設業,ma25_touch,2503.0
2026-09-04,1969,1969.T,高砂熱学工業,建設業,retest_52w,4274.0
2026-09-04,1982,1982.T,日比谷総合設備,建設業,ma25_touch,2937.0
2026-09-04,2001,2001.T,ニップン,食料品,ma25_touch,2963.0
2026-09-04,2053,2053.T,中部飼料,食料品,ma25_touch,1996.0
2026-09-04,2108,2108.T,日本甜菜製糖,食料品,ma25_touch,5410.0
2026-09-04,2120,2120.T,ＬＩＦＵＬＬ,サービス業,retest_52w,232.0
2026-09-04,2120,2120.T,ＬＩＦＵＬＬ,サービス業,ma25_touch,232.0
2026-09-04,2153,2153.T,Ｅ・Ｊホールディングス,サービス業,retest_52w,1855.0
2026-09-04,2160,2160.T,ジーエヌアイグループ,医薬品,retest_52w,2820.0
2026-09-04,2160,2160.T,ジーエヌアイグループ,医薬品,ma25_touch,2820.0
2026-09-04,2160,2160.T,ジーエヌアイグループ,医薬品,ma200_touch,2820.0
2026-09-04,2170,2170.T,リンクアンドモチベーション,サービス業,ma25_touch,671.0
2026-09-04,2206,2206.T,江崎グリコ,食料品,retest_52w,5033.0
2026-09-04,2207,2207.T,ｍｅｉｔｏ,食料品,ma25_touch,3455.0
2026-09-04,2222,2222.T,寿スピリッツ,食料品,ma25_touch,2622.5
2026-09-04,2229,2229.T,カルビー,食料品,ma200_touch,3044.0
2026-09-04,2229,2229.T,カルビー,食料品,ma240_touch,3044.0
2026-09-04,2267,2267.T,ヤクルト本社,食料品,ma25_touch,2811.0
2026-09-04,2281,2281.T,プリマハム,食料品,retest_52w,2424.0
2026-09-04,2292,2292.T,Ｓ　Ｆｏｏｄｓ,食料品,retest_52w,2807.0
2026-09-04,2331,2331.T,ＡＬＳＯＫ,サービス業,ma25_touch,1209.0
2026-09-04,2331,2331.T,ＡＬＳＯＫ,サービス業,ma200_touch,1209.0
2026-09-04,2354,2354.T,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,ma25_touch,1359.0
2026-09-04,2429,2429.T,ワールドホールディングス,サービス業,ma25_touch,2816.0
2026-09-04,2594,2594.T,キーコーヒー,食料品,retest_52w,2027.0
2026-09-04,2607,2607.T,不二製油,食料品,ma25_touch,4481.0
2026-09-04,2652,2652.T,まんだらけ,小売業,ma25_touch,438.0
2026-09-04,2656,2656.T,ベクターホールディングス,小売業,ma200_touch,162.0
2026-09-04,2659,2659.T,サンエー,小売業,ma25_touch,3380.0
2026-09-04,2664,2664.T,カワチ薬品,小売業,ma25_touch,3705.0
2026-09-04,2702,2702.T,日本マクドナルドホールディングス,小売業,ma25_touch,8190.0
2026-09-04,2734,2734.T,サーラコーポレーション,小売業,ma25_touch,1194.0
2026-09-04,2752,2752.T,フジオフードグループ本社,小売業,retest_52w,1142.0
2026-09-04,2760,2760.T,東京エレクトロン　デバイス,卸売業,ma25_touch,4135.0
2026-09-04,2767,2767.T,円谷フィールズホールディングス,卸売業,ma25_touch,2512.0
2026-09-04,2801,2801.T,キッコーマン,食料品,ma25_touch,1777.0
2026-09-04,2809,2809.T,キユーピー,食料品,ma25_touch,4690.0
2026-09-04,2874,2874.T,横浜冷凍,卸売業,ma25_touch,2172.0
2026-09-04,2875,2875.T,東洋水産,食料品,retest_52w,10175.0
2026-09-04,2962,2962.T,テクニスコ,金属製品,ma25_touch,1493.0
2026-09-04,2975,2975.T,スター・マイカ・ホールディングス,不動産業,ma200_touch,1470.0
2026-09-04,2975,2975.T,スター・マイカ・ホールディングス,不動産業,ma240_touch,1470.0
2026-09-04,2986,2986.T,ＬＡホールディングス,不動産業,retest_52w,2802.0
2026-09-04,3028,3028.T,アルペン,小売業,retest_52w,2322.0
2026-09-04,3040,3040.T,ソリトンシステムズ,情報・通信業,ma25_touch,2320.0
2026-09-04,3097,3097.T,物語コーポレーション,小売業,ma25_touch,5690.0
2026-09-04,3101,3101.T,東洋紡,化学,ma25_touch,1641.0
2026-09-04,3107,3107.T,ダイワボウホールディングス,卸売業,ma25_touch,3716.0
2026-09-04,3110,3110.T,日東紡績,ガラス・土石製品,ma25_touch,3035.0
2026-09-04,3132,3132.T,マクニカホールディングス,卸売業,ma25_touch,3528.0
2026-09-04,3148,3148.T,クリエイトＳＤホールディングス,小売業,retest_52w,3430.0
2026-09-04,3179,3179.T,シュッピン,小売業,retest_52w,1198.0
2026-09-04,3191,3191.T,ジョイフル本田,小売業,retest_52w,2222.0
2026-09-04,3231,3231.T,野村不動産ホールディングス,不動産業,retest_52w,926.7
2026-09-04,3276,3276.T,ＪＰＭＣ,不動産業,ma25_touch,2246.0
2026-09-04,3284,3284.T,フージャースホールディングス,不動産業,retest_52w,1292.0
2026-09-04,3288,3288.T,オープンハウスグループ,不動産業,retest_52w,7573.0
2026-09-04,3291,3291.T,飯田グループホールディングス,不動産業,retest_52w,2308.0
2026-09-04,3302,3302.T,帝国繊維,繊維製品,retest_52w,3010.0
2026-09-04,3315,3315.T,日本コークス工業,石油・石炭製品,retest_52w,100.0
2026-09-04,3374,3374.T,内外テック,卸売業,ma25_touch,3950.0
2026-09-04,3391,3391.T,ツルハホールディングス,小売業,retest_52w,2319.5
2026-09-04,3399,3399.T,丸千代山岡家,小売業,ma25_touch,3890.0
2026-09-04,3401,3401.T,帝人,繊維製品,ma25_touch,1732.0
2026-09-04,3402,3402.T,東レ,繊維製品,ma25_touch,1244.0
2026-09-04,3405,3405.T,クラレ,化学,retest_52w,1844.0
2026-09-04,3441,3441.T,山王,金属製品,ma25_touch,2697.0
2026-09-04,3443,3443.T,川田テクノロジーズ,金属製品,retest_52w,1347.0
2026-09-04,3475,3475.T,グッドコムアセット,不動産業,retest_52w,1497.0
2026-09-04,3496,3496.T,アズーム,不動産業,retest_52w,4725.0
2026-09-04,3558,3558.T,ジェイドグループ,小売業,ma25_touch,1784.0
2026-09-04,3563,3563.T,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,小売業,ma25_touch,5862.0
2026-09-04,3663,3663.T,セルシス,情報・通信業,ma25_touch,1863.0
2026-09-04,3708,3708.T,特種東海製紙,パルプ・紙,ma25_touch,2135.0
2026-09-04,3778,3778.T,さくらインターネット,情報・通信業,ma25_touch,3535.0
2026-09-04,3837,3837.T,アドソル日進,情報・通信業,retest_52w,1386.0
2026-09-04,3864,3864.T,三菱製紙,パルプ・紙,ma25_touch,1160.0
2026-09-04,3877,3877.T,中越パルプ工業,パルプ・紙,ma25_touch,2197.0
2026-09-04,3895,3895.T,ハビックス,パルプ・紙,ma25_touch,472.0
2026-09-04,3941,3941.T,レンゴー,パルプ・紙,ma25_touch,1557.5
2026-09-04,3950,3950.T,ザ・パック,パルプ・紙,ma25_touch,1440.0
2026-09-04,3989,3989.T,シェアリングテクノロジー,情報・通信業,ma25_touch,1508.0
2026-09-04,3994,3994.T,マネーフォワード,情報・通信業,retest_52w,6611.0
2026-09-04,4004,4004.T,レゾナック・ホールディングス,化学,ma25_touch,15565.0
2026-09-04,4008,4008.T,住友精化,化学,ma25_touch,1467.0
2026-09-04,4021,4021.T,日産化学,化学,ma25_touch,7924.0
2026-09-04,4025,4025.T,多木化学,化学,ma25_touch,5930.0
2026-09-04,4027,4027.T,テイカ,化学,ma25_touch,2420.0
2026-09-04,4044,4044.T,セントラル硝子,化学,ma25_touch,4435.0
2026-09-04,4062,4062.T,イビデン,電気機器,ma25_touch,19725.0
2026-09-04,4091,4091.T,日本酸素ホールディングス,化学,retest_52w,5530.0
2026-09-04,4095,4095.T,日本パーカライジング,化学,ma25_touch,1757.0
2026-09-04,4109,4109.T,ステラ　ケミファ,化学,ma200_touch,5280.0
2026-09-04,4109,4109.T,ステラ　ケミファ,化学,ma240_touch,5280.0
2026-09-04,4112,4112.T,保土谷化学工業,化学,ma25_touch,2182.0
2026-09-04,4112,4112.T,保土谷化学工業,化学,ma200_touch,2182.0
2026-09-04,4112,4112.T,保土谷化学工業,化学,ma240_touch,2182.0
2026-09-04,4114,4114.T,日本触媒,化学,ma25_touch,2602.5
2026-09-04,4116,4116.T,大日精化工業,化学,ma25_touch,1347.0
2026-09-04,4118,4118.T,カネカ,化学,ma25_touch,6097.0
2026-09-04,4189,4189.T,ＫＨネオケム,化学,ma25_touch,3325.0
2026-09-04,4205,4205.T,日本ゼオン,化学,ma25_touch,2444.0
2026-09-04,4206,4206.T,アイカ工業,化学,ma25_touch,4089.0
2026-09-04,4208,4208.T,ＵＢＥ,化学,ma25_touch,3450.0
2026-09-04,4212,4212.T,積水樹脂,化学,ma25_touch,2922.0
2026-09-04,4221,4221.T,大倉工業,化学,ma25_touch,5490.0
2026-09-04,4228,4228.T,積水化成品工業,化学,ma25_touch,608.0
2026-09-04,4246,4246.T,ダイキョーニシカワ,化学,ma25_touch,1111.0
2026-09-04,4272,4272.T,日本化薬,化学,ma25_touch,2069.0
2026-09-04,4290,4290.T,プレステージ・インターナショナル,サービス業,retest_52w,699.0
2026-09-04,4293,4293.T,セプテーニ・ホールディングス,サービス業,ma25_touch,522.0
2026-09-04,4346,4346.T,ＮＥＸＹＺ．Ｇｒｏｕｐ,その他金融業,retest_52w,1056.0
2026-09-04,4390,4390.T,ＩＰＳ,情報・通信業,ma25_touch,4000.0
2026-09-04,4392,4392.T,ＦＩＧ,情報・通信業,ma25_touch,1086.0
2026-09-04,4419,4419.T,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,retest_52w,1393.0
2026-09-04,4431,4431.T,スマレジ,情報・通信業,retest_52w,3485.0
2026-09-04,4434,4434.T,サーバーワークス,情報・通信業,ma25_touch,2444.0
2026-09-04,4452,4452.T,花王,化学,ma25_touch,3513.0
2026-09-04,4471,4471.T,三洋化成工業,化学,ma25_touch,6190.0
2026-09-04,4480,4480.T,メドレー,情報・通信業,ma25_touch,2573.0
2026-09-04,4502,4502.T,武田薬品工業,医薬品,ma25_touch,5713.0
2026-09-04,4503,4503.T,アステラス製薬,医薬品,ma25_touch,2364.0
2026-09-04,4521,4521.T,科研製薬,医薬品,retest_52w,3935.0
2026-09-04,4523,4523.T,エーザイ,医薬品,retest_52w,4725.0
2026-09-04,4526,4526.T,理研ビタミン,食料品,ma25_touch,3270.0
2026-09-04,4534,4534.T,持田製薬,医薬品,retest_52w,3255.0
2026-09-04,4540,4540.T,ツムラ,医薬品,retest_52w,3725.0
2026-09-04,4544,4544.T,Ｈ．Ｕ．グループホールディングス,サービス業,retest_52w,3432.0
2026-09-04,4578,4578.T,大塚ホールディングス,医薬品,ma25_touch,12095.0
2026-09-04,4599,4599.T,ステムリム,医薬品,retest_52w,310.0
2026-09-04,4617,4617.T,中国塗料,化学,retest_52w,3440.0
2026-09-04,4620,4620.T,藤倉化成,化学,ma25_touch,928.0
2026-09-04,4620,4620.T,藤倉化成,化学,ma200_touch,928.0
2026-09-04,4634,4634.T,ａｒｔｉｅｎｃｅ,化学,ma25_touch,5030.0
2026-09-04,4662,4662.T,フォーカスシステムズ,情報・通信業,retest_52w,1649.0
2026-09-04,4665,4665.T,ダスキン,サービス業,ma25_touch,4636.0
2026-09-04,4666,4666.T,パーク２４,不動産業,retest_52w,2010.0
2026-09-04,4668,4668.T,明光ネットワークジャパン,サービス業,retest_52w,773.0
2026-09-04,4674,4674.T,クレスコ,情報・通信業,ma25_touch,1926.0
2026-09-04,4733,4733.T,オービックビジネスコンサルタント,情報・通信業,retest_52w,8635.0
2026-09-04,4848,4848.T,フルキャストホールディングス,サービス業,retest_52w,1842.0
2026-09-04,4848,4848.T,フルキャストホールディングス,サービス業,ma25_touch,1842.0
2026-09-04,4912,4912.T,ライオン,化学,ma25_touch,1840.5
2026-09-04,4919,4919.T,ミルボン,化学,ma25_touch,3170.0
2026-09-04,4922,4922.T,コーセーホールディングス,化学,retest_52w,5685.0
2026-09-04,4927,4927.T,ポーラ・オルビスホールディングス,化学,ma25_touch,1361.0
2026-09-04,4927,4927.T,ポーラ・オルビスホールディングス,化学,ma200_touch,1361.0
2026-09-04,4927,4927.T,ポーラ・オルビスホールディングス,化学,ma240_touch,1361.0
2026-09-04,4928,4928.T,ノエビアホールディングス,化学,ma25_touch,4800.0
2026-09-04,4956,4956.T,コニシ,化学,ma25_touch,1471.0
2026-09-04,4967,4967.T,小林製薬,化学,ma240_touch,5680.0
2026-09-04,4973,4973.T,日本高純度化学,化学,ma25_touch,4685.0
2026-09-04,4973,4973.T,日本高純度化学,化学,ma200_touch,4685.0
2026-09-04,4992,4992.T,北興化学工業,化学,ma25_touch,1962.0
2026-09-04,5010,5010.T,日本精蝋,石油・石炭製品,ma25_touch,284.0
2026-09-04,5013,5013.T,ユシロ,石油・石炭製品,ma240_touch,2876.0
2026-09-04,5076,5076.T,インフロニア・ホールディングス,建設業,ma25_touch,2729.5
2026-09-04,5108,5108.T,ブリヂストン,ゴム製品,ma25_touch,3985.0
2026-09-04,5122,5122.T,オカモト,ゴム製品,ma25_touch,6290.0
